Time,Channel A,Channel B
(ms),(V),(V)

-0.37672658,-0.00677511,0.00415052
-0.37668658,-0.00433363,0.00201422
-0.37664658,-0.00878933,0.00048830
-0.37660658,-0.00408948,0.00506607
-0.37656658,-0.00738548,0.00177007
-0.37652658,-0.00738548,0.00213630
-0.37648658,-0.00384533,0.00097659
-0.37644658,-0.00689718,0.00146489
-0.37640658,-0.00384533,0.00531022
-0.37636658,-0.00714133,0.00250252
-0.37632658,-0.00195319,-0.00091556
-0.37628658,-0.00817896,-0.00805689
-0.37624658,-0.00305185,0.00262459
-0.37620658,-0.00433363,0.00354015
-0.37616658,-0.00622578,-0.00231941
-0.37612658,-0.00433363,-0.00280770
-0.37608658,-0.00598163,0.00109867
-0.37604658,-0.00042726,0.00415052
-0.37600658,-0.00726341,0.00073244
-0.37596658,-0.00292978,0.00238044
-0.37592658,-0.00634785,-0.00030519
-0.37588658,-0.01208533,-0.00170904
-0.37584658,-0.00433363,0.00085452
-0.37580658,-0.00585955,0.00085452
-0.37576658,-0.00714133,0.00097659
-0.37572658,-0.00634785,0.00225837
-0.37568658,-0.00512711,-0.00408948
-0.37564658,-0.00585955,0.00061037
-0.37560658,-0.00537126,0.00354015
-0.37556658,-0.00854518,-0.00244148
-0.37552658,-0.00598163,0.00494400
-0.37548658,-0.00677511,0.00109867
-0.37544658,-0.00512711,-0.00256356
-0.37540658,-0.01159703,0.00250252
-0.37536658,-0.00372326,0.00201422
-0.37532658,-0.00915555,0.00122074
-0.37528658,-0.00598163,0.00012207
-0.37524658,0.00134281,-0.00091556
-0.37520658,-0.00524918,0.00177007
-0.37516658,-0.00042726,-0.00067141
-0.37512658,-0.00091556,-0.00170904
-0.37508658,-0.00787378,-0.00701926
-0.37504658,-0.00762963,-0.00292978
-0.37500658,-0.00500504,0.00329600
-0.37496658,-0.00433363,0.00097659
-0.37492658,-0.00030519,-0.00360118
-0.37488658,-0.00421155,-0.00091556
-0.37484658,-0.00152593,-0.00054933
-0.37480658,-0.00866726,-0.00689718
-0.37476658,-0.00549333,0.00073244
-0.37472658,-0.00665304,-0.00256356
-0.37468658,-0.00585955,0.00744652
-0.37464658,-0.00183111,0.00189215
-0.37460658,0.00061037,0.00390637
-0.37456658,-0.00714133,-0.00830104
-0.37452658,-0.00524918,0.00274667
-0.37448658,-0.00878933,-0.00231941
-0.37444658,-0.00152593,0.00134281
-0.37440658,-0.00762963,0.00012207
-0.37436658,-0.00689718,0.00109867
-0.37432658,-0.00292978,-0.00091556
-0.37428658,-0.00103763,0.00146489
-0.37424658,-0.00115970,-0.00665304
-0.37420658,-0.00268563,-0.00408948
-0.37416658,-0.00292978,-0.00244148
-0.37412658,-0.00750755,0.00109867
-0.37408658,-0.00421155,0.00122074
-0.37404658,-0.00842311,0.00061037
-0.37400658,-0.00500504,0.00402844
-0.37396658,-0.00689718,0.00073244
-0.37392658,-0.00689718,0.00286874
-0.37388658,-0.00830104,0.00146489
-0.37384658,-0.00317393,0.00189215
-0.37380658,-0.00762963,-0.00054933
-0.37376658,-0.00030519,-0.00750755
-0.37372658,-0.00805689,0.00225837
-0.37368658,-0.00512711,0.00274667
-0.37364658,-0.00152593,0.00097659
-0.37360658,-0.00665304,0.00073244
-0.37356658,-0.01464888,-0.00610370
-0.37352658,-0.00256356,0.00671407
-0.37348658,-0.00622578,-0.00219733
-0.37344658,-0.00585955,0.00134281
-0.37340658,-0.00549333,-0.00219733
-0.37336658,-0.00677511,-0.00183111
-0.37332658,-0.00994903,-0.00091556
-0.37328658,-0.01245155,0.00134281
-0.37324658,-0.00549333,0.00250252
-0.37320658,-0.00207526,0.00122074
-0.37316658,-0.00585955,0.00109867
-0.37312658,-0.00305185,0.00024415
-0.37308658,-0.00610370,-0.00042726
-0.37304658,-0.00207526,-0.00585955
-0.37300658,-0.00573748,0.00274667
-0.37296658,-0.00585955,-0.00335704
-0.37292658,-0.00360118,0.00427259
-0.37288658,-0.00500504,-0.00054933
-0.37284658,-0.00231941,-0.00292978
-0.37280658,-0.00677511,-0.00292978
-0.37276658,-0.00585955,0.00390637
