TIME,CH1,CH2
1.11E-03,0.36,-0.04
1.11E-03,0.37,-0.05
1.11E-03,0.36,-0.03
1.11E-03,0.35,-0.03
1.11E-03,0.34,-0.03
1.11E-03,0.36,-0.02
1.11E-03,0.36,-0.03
1.11E-03,0.36,-0.02
1.11E-03,0.35,-0.02
1.11E-03,0.36,-0.03
1.11E-03,0.36,-0.03
1.11E-03,0.35,-0.02
1.11E-03,0.34,-0.04
1.11E-03,0.37,-0.02
1.11E-03,0.36,-0.03
1.11E-03,0.35,-0.04
1.11E-03,0.38,-0.04
1.11E-03,0.35,-0.02
1.11E-03,0.37,-0.02
1.11E-03,0.35,-0.04
1.11E-03,0.35,-0.04
1.11E-03,0.36,-0.01
1.12E-03,0.36,-0.04
1.12E-03,0.36,-0.03
1.12E-03,0.36,-0.03
1.12E-03,0.37,-0.03
1.12E-03,0.36,-0.03
1.12E-03,0.35,-0.03
1.12E-03,0.34,-0.04
1.12E-03,0.35,-0.03
1.12E-03,0.35,-0.04
1.12E-03,0.35,-0.02
1.12E-03,0.33,-0.02
1.12E-03,0.34,-0.05
1.12E-03,0.34,-0.02
1.12E-03,0.33,-0.02
1.12E-03,0.34,-0.04
1.12E-03,0.33,-0.02
1.12E-03,0.32,-0.03
1.12E-03,0.32,-0.02
1.12E-03,0.32,-0.02
1.12E-03,0.31,-0.02
1.12E-03,0.32,-0.01
1.12E-03,0.3,-0.05
1.12E-03,0.29,-0.02
1.12E-03,0.28,-0.05
1.12E-03,0.29,-0.05
1.13E-03,0.29,-0.04
1.13E-03,0.29,-0.03
1.13E-03,0.29,-0.03
1.13E-03,0.28,-0.03
1.13E-03,0.27,-0.03
1.13E-03,0.27,-0.01
1.13E-03,0.28,-0.01
1.13E-03,0.27,-0.03
1.13E-03,0.27,-0.01
1.13E-03,0.25,-0.04
1.13E-03,0.24,-0.04
1.13E-03,0.25,-0.03
1.13E-03,0.23,-0.05
1.13E-03,0.25,-0.02
1.13E-03,0.23,-0.03
1.13E-03,0.22,-0.02
1.13E-03,0.22,-0.02
1.13E-03,0.21,-0.02
1.13E-03,0.2,-0.01
1.13E-03,0.2,-0.02
1.13E-03,0.2,-0.02
1.13E-03,0.2,-0.03
1.13E-03,0.19,-0.05
1.13E-03,0.17,-0.03
1.13E-03,0.16,-0.02
1.14E-03,0.17,-0.04
1.14E-03,0.17,-0.02
1.14E-03,0.19,-0.01
1.14E-03,0.16,-0.02
1.14E-03,0.16,-0.02
1.14E-03,0.14,-0.03
1.14E-03,0.15,-0.03
1.14E-03,0.14,-0.02
1.14E-03,0.12,-0.04
1.14E-03,0.15,-0.03
1.14E-03,0.13,-0.02
1.14E-03,0.13,-0.03
1.14E-03,0.12,-0.02
1.14E-03,0.1,-0.03
1.14E-03,0.13,-0.03
1.14E-03,0.11,-0.03
1.14E-03,0.1,-0.02
1.14E-03,0.11,-0.02
1.14E-03,0.1,-0.03
1.14E-03,0.11,-0.02
1.14E-03,0.12,-0.04
1.14E-03,0.1,-0.02
1.14E-03,0.09,-0.01
1.14E-03,0.11,-0.03
1.14E-03,0.09,-0.02
1.15E-03,0.1,-0.02
1.15E-03,0.09,-0.03
1.15E-03,0.09,-0.02
1.15E-03,0.1,-0.01
1.15E-03,0.09,-0.04
1.15E-03,0.1,-0.03
1.15E-03,0.11,0
1.15E-03,0.1,-0.04
1.15E-03,0.1,-0.02
1.15E-03,0.1,-0.03
1.15E-03,0.1,-0.02
1.15E-03,0.11,-0.02
1.15E-03,0.11,-0.01
1.15E-03,0.12,-0.02
1.15E-03,0.09,-0.02
1.15E-03,0.12,-0.01
1.15E-03,0.12,-0.01
1.15E-03,0.11,-0.02
1.15E-03,0.12,-0.03
1.15E-03,0.1,-0.02
1.15E-03,0.12,-0.03
1.15E-03,0.11,-0.02
1.15E-03,0.11,-0.01
1.15E-03,0.12,-0.01
1.15E-03,0.1,-0.02
1.16E-03,0.11,-0.03
1.16E-03,0.1,-0.02
1.16E-03,0.12,-0.02
1.16E-03,0.09,-0.03
1.16E-03,0.1,0
1.16E-03,0.1,-0.02
1.16E-03,0.09,-0.03
1.16E-03,0.08,-0.04
1.16E-03,0.07,-0.04
1.16E-03,0.1,-0.02
1.16E-03,0.09,-0.02
1.16E-03,0.1,-0.01
1.16E-03,0.1,-0.01
1.16E-03,0.09,-0.02
1.16E-03,0.09,-0.01
1.16E-03,0.1,-0.02
1.16E-03,0.09,-0.01
1.16E-03,0.07,-0.01
1.16E-03,0.07,-0.03
1.16E-03,0.06,-0.03
1.16E-03,0.09,-0.02
1.16E-03,0.08,-0.04
1.16E-03,0.08,-0.03
1.16E-03,0.09,-0.04
1.16E-03,0.07,-0.04
1.17E-03,0.08,-0.01
1.17E-03,0.07,-0.03
1.17E-03,0.08,-0.01
1.17E-03,0.09,-0.01
1.17E-03,0.07,-0.03
1.17E-03,0.08,-0.01
1.17E-03,0.07,-0.03
1.17E-03,0.08,-0.01
1.17E-03,0.06,-0.03
1.17E-03,0.05,-0.02
1.17E-03,0.06,-0.02
1.17E-03,0.07,-0.04
1.17E-03,0.05,-0.03
1.17E-03,0.06,-0.02
1.17E-03,0.04,-0.03
1.17E-03,0.07,-0.02
1.17E-03,0.05,-0.02
1.17E-03,0.05,-0.02
1.17E-03,0.05,-0.04
1.17E-03,0.03,-0.03
1.17E-03,0.03,-0.01
1.17E-03,0.04,-0.02
1.17E-03,0,-0.05
1.17E-03,0.03,-0.02
1.17E-03,0.03,-0.02
1.18E-03,0.02,-0.02
1.18E-03,0.04,-0.02
1.18E-03,0.02,-0.03
1.18E-03,0.02,-0.02
1.18E-03,0.03,-0.02
1.18E-03,0.01,-0.03
1.18E-03,0.03,0
1.18E-03,0,-0.03
1.18E-03,0.03,-0.02
1.18E-03,0.03,-0.01
1.18E-03,0.02,-0.04
1.18E-03,0.01,-0.01
1.18E-03,0.01,-0.03
1.18E-03,0.02,-0.03
1.18E-03,0.04,-0.03
1.18E-03,0.01,-0.04
1.18E-03,0.02,-0.03
1.18E-03,0.01,-0.04
1.18E-03,0.02,-0.02
1.18E-03,0.01,-0.02
1.18E-03,0.02,-0.02
1.18E-03,0.03,-0.03
1.18E-03,0.02,-0.02
1.18E-03,0.02,-0.03
1.18E-03,0.04,-0.03
1.19E-03,0.02,-0.03
1.19E-03,0.01,-0.04
1.19E-03,0.03,-0.02
1.19E-03,0.01,-0.04
1.19E-03,0.02,-0.03
1.19E-03,0.02,-0.02
1.19E-03,0,-0.04
1.19E-03,0,-0.02
1.19E-03,0,-0.05
1.19E-03,0,-0.03
1.19E-03,0,-0.04
1.19E-03,-0.01,-0.04
1.19E-03,0.02,-0.02
1.19E-03,0.01,-0.03
1.19E-03,0,-0.02
1.19E-03,0,-0.04
1.19E-03,-0.01,-0.05
1.19E-03,0,-0.04
1.19E-03,0,-0.04
1.19E-03,0,-0.04
1.19E-03,0,-0.02
1.19E-03,0.01,-0.03
1.19E-03,0,-0.04
1.19E-03,0,-0.02
1.19E-03,-0.01,-0.04
1.20E-03,0,-0.03
1.20E-03,-0.01,-0.03
1.20E-03,-0.02,-0.03
1.20E-03,-0.02,-0.03
1.20E-03,-0.02,-0.03
1.20E-03,-0.02,-0.02
1.20E-03,-0.03,-0.04
1.20E-03,-0.04,-0.05
1.20E-03,-0.02,-0.04
1.20E-03,-0.03,-0.03
1.20E-03,-0.03,-0.04
1.20E-03,-0.04,-0.03
1.20E-03,-0.05,-0.05
1.20E-03,-0.04,-0.03
1.20E-03,-0.06,-0.04
1.20E-03,-0.02,-0.04
1.20E-03,-0.06,-0.04
1.20E-03,-0.06,-0.02
1.20E-03,-0.04,-0.04
1.20E-03,-0.06,-0.01
1.20E-03,-0.06,-0.04
1.20E-03,-0.04,-0.02
1.20E-03,-0.06,-0.03
1.20E-03,-0.05,-0.05
1.20E-03,-0.05,-0.02
1.21E-03,-0.05,-0.05
1.21E-03,-0.05,-0.04
1.21E-03,-0.07,-0.03
1.21E-03,-0.06,-0.05
1.21E-03,-0.04,-0.02
1.21E-03,-0.05,-0.04
1.21E-03,-0.04,-0.03
1.21E-03,-0.07,-0.05
1.21E-03,-0.05,-0.05
1.21E-03,-0.05,-0.01
1.21E-03,-0.05,-0.05
1.21E-03,-0.04,-0.04
1.21E-03,-0.06,-0.05
1.21E-03,-0.06,-0.04
1.21E-03,-0.04,-0.03
1.21E-03,-0.05,-0.04
1.21E-03,-0.05,-0.05
1.21E-03,-0.04,-0.03
1.21E-03,-0.05,-0.03
1.21E-03,-0.06,-0.04
1.21E-03,-0.05,-0.04
1.21E-03,-0.05,-0.04
1.21E-03,-0.04,-0.03
1.21E-03,-0.04,-0.04
1.21E-03,-0.04,-0.05
1.22E-03,-0.04,-0.03
1.22E-03,-0.06,-0.04
1.22E-03,-0.04,-0.05
1.22E-03,-0.04,-0.04
1.22E-03,-0.06,-0.03
1.22E-03,-0.03,-0.02
1.22E-03,-0.06,-0.04
1.22E-03,-0.04,-0.03
1.22E-03,-0.04,-0.03
1.22E-03,-0.04,-0.04
1.22E-03,-0.05,-0.03
1.22E-03,-0.05,-0.04
1.22E-03,-0.04,-0.02
1.22E-03,-0.04,-0.03
1.22E-03,-0.04,-0.04
1.22E-03,-0.06,-0.02
1.22E-03,-0.04,-0.03
1.22E-03,-0.06,-0.04
1.22E-03,-0.05,-0.04
1.22E-03,-0.04,-0.02
1.22E-03,-0.05,-0.04
1.22E-03,-0.04,-0.04
1.22E-03,-0.04,-0.04
1.22E-03,-0.04,-0.02
1.22E-03,-0.04,-0.03
1.23E-03,-0.04,-0.05
1.23E-03,-0.06,-0.03
1.23E-03,-0.08,-0.03
1.23E-03,-0.06,-0.05
1.23E-03,-0.06,-0.03
1.23E-03,-0.06,-0.05
1.23E-03,-0.06,-0.03
1.23E-03,-0.06,-0.04
1.23E-03,-0.07,-0.04
1.23E-03,-0.07,-0.03
1.23E-03,-0.07,-0.05
1.23E-03,-0.06,-0.03
1.23E-03,-0.06,-0.05
1.23E-03,-0.05,-0.03
1.23E-03,-0.06,-0.04
1.23E-03,-0.05,-0.04
1.23E-03,-0.04,-0.06
1.23E-03,-0.04,-0.03
1.23E-03,-0.06,-0.04
1.23E-03,-0.05,-0.04
1.23E-03,-0.03,-0.02
1.23E-03,-0.04,-0.04
1.23E-03,-0.03,-0.02
1.23E-03,-0.05,-0.04
1.23E-03,-0.04,-0.03
1.24E-03,-0.04,-0.03
1.24E-03,-0.04,-0.04
1.24E-03,-0.03,-0.03
1.24E-03,-0.04,-0.03
1.24E-03,-0.04,-0.04
1.24E-03,-0.04,-0.04
1.24E-03,-0.04,-0.04
1.24E-03,-0.04,-0.03
1.24E-03,-0.03,-0.03
1.24E-03,-0.04,-0.02
1.24E-03,-0.04,-0.04
1.24E-03,-0.04,-0.05
1.24E-03,-0.04,-0.04
1.24E-03,-0.03,-0.03
1.24E-03,-0.03,-0.04
1.24E-03,-0.04,-0.04
1.24E-03,-0.03,-0.02
1.24E-03,-0.05,-0.03
1.24E-03,-0.03,-0.03
1.24E-03,-0.04,-0.04
1.24E-03,-0.05,-0.04
1.24E-03,-0.04,-0.02
1.24E-03,-0.04,-0.05
1.24E-03,-0.03,-0.03
1.24E-03,-0.05,-0.04
1.25E-03,-0.04,-0.04
1.25E-03,-0.02,-0.02
1.25E-03,-0.04,-0.05
1.25E-03,-0.02,-0.03
1.25E-03,-0.02,-0.03
1.25E-03,-0.03,-0.04
1.25E-03,-0.04,-0.04
1.25E-03,-0.05,-0.04
1.25E-03,-0.04,-0.04
1.25E-03,-0.04,-0.04
1.25E-03,-0.05,-0.04
1.25E-03,-0.05,-0.04
1.25E-03,-0.03,-0.03
1.25E-03,-0.04,-0.04
1.25E-03,-0.04,-0.03
1.25E-03,-0.04,-0.04
1.25E-03,-0.04,-0.05
1.25E-03,-0.05,-0.03
1.25E-03,-0.06,-0.06
1.25E-03,-0.04,-0.02
1.25E-03,-0.06,-0.03
1.25E-03,-0.06,-0.04
1.25E-03,-0.04,-0.02
1.25E-03,-0.06,-0.05
1.25E-03,-0.05,-0.06
1.26E-03,-0.06,-0.03
1.26E-03,-0.04,-0.05
1.26E-03,-0.05,-0.04
1.26E-03,-0.05,-0.05
1.26E-03,-0.06,-0.05
1.26E-03,-0.03,-0.05
1.26E-03,-0.04,-0.04
1.26E-03,-0.03,-0.03
1.26E-03,-0.03,-0.04
1.26E-03,-0.04,-0.03
1.26E-03,-0.03,-0.01
1.26E-03,-0.04,-0.04
1.26E-03,-0.04,-0.05
1.26E-03,-0.02,-0.02
1.26E-03,-0.06,-0.05
1.26E-03,-0.04,-0.04
1.26E-03,-0.04,-0.04
1.26E-03,-0.04,-0.04
1.26E-03,-0.03,-0.02
1.26E-03,-0.05,-0.04
1.26E-03,-0.04,-0.03
1.26E-03,-0.04,-0.04
1.26E-03,-0.05,-0.04
1.26E-03,-0.03,-0.02
1.26E-03,-0.05,-0.03
1.27E-03,-0.03,-0.03
1.27E-03,-0.03,-0.04
1.27E-03,-0.05,-0.02
1.27E-03,-0.05,-0.03
1.27E-03,-0.06,-0.05
1.27E-03,-0.06,-0.04
1.27E-03,-0.05,-0.04
1.27E-03,-0.05,-0.04
1.27E-03,-0.03,-0.01
1.27E-03,-0.04,-0.01
1.27E-03,-0.05,-0.02
1.27E-03,-0.04,-0.01
1.27E-03,-0.06,-0.02
1.27E-03,-0.06,-0.03
1.27E-03,-0.06,-0.02
1.27E-03,-0.06,-0.03
1.27E-03,-0.04,-0.03
1.27E-03,-0.06,-0.04
1.27E-03,-0.06,-0.02
1.27E-03,-0.05,-0.02
1.27E-03,-0.06,-0.02
1.27E-03,-0.04,-0.02
1.27E-03,-0.06,-0.02
1.27E-03,-0.04,-0.01
1.27E-03,-0.05,-0.02
1.28E-03,-0.06,-0.04
1.28E-03,-0.06,-0.02
1.28E-03,-0.07,-0.01
1.28E-03,-0.06,-0.03
1.28E-03,-0.06,-0.01
1.28E-03,-0.07,-0.01
1.28E-03,-0.07,-0.02
1.28E-03,-0.05,0
1.28E-03,-0.07,-0.01
1.28E-03,-0.06,-0.02
1.28E-03,-0.06,-0.02
1.28E-03,-0.07,-0.03
1.28E-03,-0.06,-0.01
1.28E-03,-0.08,-0.01
1.28E-03,-0.07,-0.02
1.28E-03,-0.06,-0.01
1.28E-03,-0.08,-0.01
1.28E-03,-0.05,0.01
1.28E-03,-0.08,-0.01
1.28E-03,-0.07,0
1.28E-03,-0.07,0
1.28E-03,-0.06,-0.01
1.28E-03,-0.07,0
1.28E-03,-0.07,-0.01
1.28E-03,-0.06,0.01
1.29E-03,-0.05,0
1.29E-03,-0.07,0.01
1.29E-03,-0.06,0
1.29E-03,-0.06,-0.01
1.29E-03,-0.07,0.01
1.29E-03,-0.06,0
1.29E-03,-0.05,-0.01
1.29E-03,-0.05,-0.01
1.29E-03,-0.03,0.01
1.29E-03,-0.04,0
1.29E-03,-0.03,0.01
1.29E-03,-0.04,0.02
1.29E-03,-0.04,-0.01
1.29E-03,-0.02,0.01
1.29E-03,-0.02,0.01
1.29E-03,-0.04,0.01
1.29E-03,-0.02,0
1.29E-03,-0.03,0
1.29E-03,-0.01,0
1.29E-03,-0.02,0.01
1.29E-03,-0.01,0.02
1.29E-03,0,0.02
1.29E-03,-0.01,0
1.29E-03,0,0.03
1.29E-03,-0.01,0.01
1.30E-03,0,0.04
1.30E-03,-0.02,0.01
1.30E-03,-0.01,0.01
1.30E-03,0,0.02
1.30E-03,0,0.02
1.30E-03,0,0.02
1.30E-03,0,0.03
1.30E-03,0.01,0.03
1.30E-03,0,0.02
1.30E-03,0,0.01
1.30E-03,0,0.02
1.30E-03,0,0.01
1.30E-03,-0.01,0.03
1.30E-03,-0.03,0
1.30E-03,-0.01,0.04
1.30E-03,0.01,0.03
1.30E-03,-0.01,0.04
1.30E-03,-0.01,0.04
1.30E-03,-0.02,0.04
1.30E-03,-0.02,0.02
1.30E-03,-0.01,0.02
1.30E-03,-0.02,0.04
1.30E-03,-0.02,0.03
1.30E-03,-0.02,0.04
1.30E-03,-0.02,0.04
1.31E-03,-0.01,0.03
1.31E-03,0,0.04
1.31E-03,-0.02,0.05
1.31E-03,-0.01,0.05
1.31E-03,-0.02,0.05
1.31E-03,-0.01,0.06
1.31E-03,-0.01,0.07
1.31E-03,-0.02,0.05
1.31E-03,-0.01,0.05
1.31E-03,-0.01,0.05
1.31E-03,0,0.06
1.31E-03,0,0.07
1.31E-03,-0.01,0.06
1.31E-03,0,0.07
1.31E-03,-0.01,0.06
1.31E-03,-0.01,0.08
1.31E-03,-0.02,0.06
1.31E-03,-0.01,0.1
1.31E-03,-0.01,0.06
1.31E-03,-0.01,0.06
1.31E-03,-0.01,0.08
1.31E-03,-0.02,0.07
1.31E-03,0,0.08
1.31E-03,-0.02,0.07
1.31E-03,-0.01,0.09
1.32E-03,-0.01,0.07
1.32E-03,-0.01,0.09
1.32E-03,0,0.09
1.32E-03,-0.03,0.09
1.32E-03,-0.01,0.11
1.32E-03,-0.03,0.08
1.32E-03,-0.02,0.09
1.32E-03,-0.01,0.11
1.32E-03,0,0.09
1.32E-03,0,0.1
1.32E-03,-0.02,0.1
1.32E-03,0,0.11
1.32E-03,-0.01,0.11
1.32E-03,-0.02,0.1
1.32E-03,-0.01,0.12
1.32E-03,-0.01,0.1
1.32E-03,0,0.12
1.32E-03,-0.01,0.09
1.32E-03,0,0.11
1.32E-03,-0.02,0.1
1.32E-03,0.01,0.11
1.32E-03,-0.02,0.12
1.32E-03,-0.01,0.13
1.32E-03,0,0.14
1.32E-03,0,0.11
1.33E-03,0,0.12
1.33E-03,-0.01,0.12
1.33E-03,0.01,0.12
1.33E-03,0,0.13
1.33E-03,-0.03,0.13
1.33E-03,0,0.13
1.33E-03,-0.01,0.13
1.33E-03,0,0.14
1.33E-03,0,0.13
1.33E-03,-0.01,0.13
1.33E-03,-0.01,0.15
1.33E-03,-0.01,0.16
1.33E-03,-0.02,0.13
1.33E-03,-0.01,0.15
1.33E-03,-0.01,0.16
1.33E-03,-0.02,0.16
1.33E-03,-0.02,0.14
1.33E-03,0,0.16
1.33E-03,-0.01,0.17
1.33E-03,-0.01,0.17
1.33E-03,0,0.15
1.33E-03,-0.01,0.17
1.33E-03,0,0.16
1.33E-03,0,0.17
1.33E-03,0.01,0.2
1.34E-03,-0.02,0.18
1.34E-03,0.01,0.2
1.34E-03,0,0.16
1.34E-03,0,0.19
1.34E-03,0.01,0.2
1.34E-03,0,0.18
1.34E-03,0.02,0.21
1.34E-03,0.01,0.2
1.34E-03,0,0.2
1.34E-03,0,0.21
1.34E-03,0,0.17
1.34E-03,0.02,0.21
1.34E-03,0,0.19
1.34E-03,0.03,0.21
1.34E-03,0.02,0.22
1.34E-03,0,0.23
1.34E-03,0.02,0.22
1.34E-03,0.02,0.22
1.34E-03,0.02,0.23
1.34E-03,0.03,0.23
1.34E-03,0.01,0.21
1.34E-03,0,0.24
1.34E-03,0.01,0.25
1.34E-03,0,0.25
1.34E-03,0.01,0.25
1.35E-03,0.01,0.25
1.35E-03,0.01,0.22
1.35E-03,0.01,0.26
1.35E-03,0,0.24
1.35E-03,-0.02,0.24
1.35E-03,0,0.26
1.35E-03,0,0.23
1.35E-03,0,0.27
1.35E-03,0,0.25
1.35E-03,0.01,0.26
1.35E-03,0,0.26
1.35E-03,-0.01,0.26
1.35E-03,-0.01,0.26
1.35E-03,0,0.27
1.35E-03,0,0.27
1.35E-03,0,0.28
1.35E-03,0.01,0.28
1.35E-03,0,0.29
1.35E-03,0,0.29
1.35E-03,-0.01,0.29
1.35E-03,-0.01,0.29
1.35E-03,0.01,0.29
1.35E-03,0.01,0.29
1.35E-03,0.02,0.3
1.35E-03,-0.01,0.27
1.36E-03,0,0.32
1.36E-03,-0.01,0.31
1.36E-03,-0.02,0.29
1.36E-03,0,0.31
1.36E-03,-0.01,0.29
1.36E-03,0,0.32
1.36E-03,-0.01,0.3
1.36E-03,0,0.29
1.36E-03,0,0.33
1.36E-03,0.01,0.32
1.36E-03,0,0.33
1.36E-03,-0.02,0.34
1.36E-03,-0.01,0.33
1.36E-03,-0.01,0.32
1.36E-03,0,0.34
1.36E-03,0,0.34
1.36E-03,-0.01,0.34
1.36E-03,0,0.34
1.36E-03,0,0.34
1.36E-03,-0.01,0.35
1.36E-03,0,0.35
1.36E-03,0,0.36
1.36E-03,-0.01,0.37
1.36E-03,-0.01,0.33
1.36E-03,0,0.36
1.37E-03,0,0.37
1.37E-03,0,0.35
1.37E-03,-0.01,0.37
1.37E-03,0,0.38
1.37E-03,0.01,0.37
1.37E-03,-0.01,0.36
1.37E-03,-0.01,0.39
1.37E-03,0.01,0.38
1.37E-03,-0.01,0.4
1.37E-03,0,0.39
1.37E-03,-0.01,0.4
1.37E-03,0.01,0.4
1.37E-03,0,0.4
1.37E-03,-0.02,0.39
1.37E-03,-0.01,0.4
1.37E-03,-0.01,0.37
1.37E-03,0,0.38
1.37E-03,-0.02,0.4
1.37E-03,-0.01,0.4
1.37E-03,0,0.4
1.37E-03,-0.01,0.4
1.37E-03,-0.03,0.4
1.37E-03,-0.01,0.41
1.37E-03,-0.01,0.42
1.37E-03,-0.02,0.39
1.38E-03,0,0.41
1.38E-03,-0.01,0.41
1.38E-03,0,0.42
1.38E-03,0,0.42
1.38E-03,-0.02,0.42
1.38E-03,-0.02,0.42
1.38E-03,-0.03,0.4
1.38E-03,0,0.43
1.38E-03,-0.02,0.42
1.38E-03,-0.01,0.41
1.38E-03,-0.02,0.42
1.38E-03,-0.02,0.41
1.38E-03,-0.01,0.41
1.38E-03,-0.01,0.42
1.38E-03,-0.02,0.43
1.38E-03,-0.01,0.44
1.38E-03,0,0.44
1.38E-03,0,0.44
1.38E-03,-0.01,0.45
1.38E-03,0,0.46
1.38E-03,-0.01,0.43
1.38E-03,0,0.43
1.38E-03,-0.01,0.44
1.38E-03,-0.01,0.44
1.38E-03,0,0.43
1.39E-03,-0.01,0.44
1.39E-03,0,0.44
1.39E-03,0,0.44
1.39E-03,0,0.44
1.39E-03,-0.02,0.44
1.39E-03,-0.01,0.45
1.39E-03,-0.01,0.45
1.39E-03,-0.02,0.44
1.39E-03,-0.01,0.45
1.39E-03,0,0.44
1.39E-03,0,0.45
1.39E-03,-0.02,0.43
1.39E-03,0,0.46
1.39E-03,-0.01,0.46
1.39E-03,-0.01,0.45
1.39E-03,0,0.45
1.39E-03,0,0.44
1.39E-03,0,0.47
1.39E-03,0.01,0.46
1.39E-03,0,0.46
1.39E-03,0,0.48
1.39E-03,-0.02,0.46
1.39E-03,0.01,0.45
1.39E-03,-0.01,0.46
1.39E-03,0.01,0.45
1.40E-03,-0.01,0.46
1.40E-03,-0.03,0.44
1.40E-03,0,0.45
1.40E-03,-0.01,0.44
1.40E-03,-0.01,0.44
1.40E-03,-0.01,0.46
1.40E-03,-0.01,0.47
1.40E-03,-0.02,0.45
1.40E-03,-0.01,0.45
1.40E-03,-0.01,0.45
1.40E-03,-0.01,0.44
1.40E-03,0.01,0.47
1.40E-03,-0.01,0.46
1.40E-03,0,0.46
1.40E-03,0.01,0.48
1.40E-03,0,0.45
1.40E-03,0.01,0.47
1.40E-03,0,0.46
1.40E-03,-0.01,0.46
1.40E-03,-0.02,0.47
1.40E-03,-0.03,0.44
1.40E-03,-0.01,0.47
1.40E-03,-0.02,0.46
1.40E-03,-0.01,0.46
1.40E-03,-0.01,0.46
1.41E-03,-0.01,0.45
1.41E-03,0,0.47
1.41E-03,-0.02,0.46
1.41E-03,0,0.46
1.41E-03,-0.01,0.46
1.41E-03,0,0.46
1.41E-03,-0.03,0.46
1.41E-03,0,0.47
1.41E-03,-0.01,0.48
1.41E-03,-0.02,0.47
1.41E-03,0,0.46
1.41E-03,0,0.45
1.41E-03,0.01,0.46
1.41E-03,-0.01,0.45
1.41E-03,0,0.46
1.41E-03,-0.01,0.45
1.41E-03,-0.03,0.44
1.41E-03,0.01,0.47
1.41E-03,-0.01,0.44
1.41E-03,-0.02,0.47
1.41E-03,-0.01,0.44
1.41E-03,-0.02,0.44
1.41E-03,0.01,0.46
1.41E-03,-0.04,0.43
1.41E-03,-0.03,0.45
1.42E-03,-0.02,0.44
1.42E-03,-0.02,0.45
1.42E-03,-0.02,0.45
1.42E-03,0,0.46
1.42E-03,-0.01,0.44
1.42E-03,-0.01,0.46
1.42E-03,-0.01,0.47
1.42E-03,-0.02,0.44
1.42E-03,-0.01,0.44
1.42E-03,-0.03,0.46
1.42E-03,-0.02,0.46
1.42E-03,-0.01,0.45
1.42E-03,0,0.44
1.42E-03,-0.01,0.45
1.42E-03,-0.03,0.44
1.42E-03,0,0.43
1.42E-03,-0.02,0.44
1.42E-03,-0.02,0.41
1.42E-03,-0.01,0.44
1.42E-03,-0.02,0.43
1.42E-03,-0.02,0.44
1.42E-03,-0.02,0.44
1.42E-03,-0.03,0.44
1.42E-03,0,0.44
1.42E-03,-0.01,0.44
1.43E-03,-0.01,0.43
1.43E-03,0,0.43
1.43E-03,-0.01,0.44
1.43E-03,-0.01,0.41
1.43E-03,-0.02,0.43
1.43E-03,-0.01,0.42
1.43E-03,0,0.44
1.43E-03,-0.03,0.42
1.43E-03,0,0.41
1.43E-03,-0.02,0.42
1.43E-03,-0.03,0.4
1.43E-03,-0.02,0.43
1.43E-03,-0.03,0.4
1.43E-03,-0.02,0.41
1.43E-03,-0.01,0.41
1.43E-03,-0.02,0.4
1.43E-03,-0.03,0.41
1.43E-03,-0.01,0.4
1.43E-03,-0.02,0.4
1.43E-03,-0.01,0.4
1.43E-03,0,0.4
1.43E-03,-0.01,0.4
1.43E-03,-0.01,0.4
1.43E-03,-0.02,0.4
1.43E-03,0,0.4
1.44E-03,-0.02,0.39
1.44E-03,-0.01,0.38
1.44E-03,-0.03,0.37
1.44E-03,-0.02,0.38
1.44E-03,-0.01,0.37
1.44E-03,-0.01,0.38
1.44E-03,-0.03,0.38
1.44E-03,-0.02,0.37
1.44E-03,-0.01,0.37
1.44E-03,-0.03,0.38
1.44E-03,-0.01,0.4
1.44E-03,-0.01,0.36
1.44E-03,-0.01,0.38
1.44E-03,-0.01,0.37
1.44E-03,-0.03,0.37
1.44E-03,-0.01,0.36
1.44E-03,0,0.36
1.44E-03,-0.01,0.39
1.44E-03,-0.02,0.36
1.44E-03,-0.02,0.36
1.44E-03,-0.01,0.37
1.44E-03,-0.02,0.34
1.44E-03,-0.01,0.37
1.44E-03,-0.02,0.36
1.44E-03,-0.02,0.34
1.45E-03,-0.01,0.35
1.45E-03,-0.03,0.32
1.45E-03,-0.03,0.34
1.45E-03,-0.02,0.34
1.45E-03,-0.03,0.32
1.45E-03,-0.03,0.33
1.45E-03,-0.02,0.35
1.45E-03,-0.02,0.34
1.45E-03,-0.03,0.34
1.45E-03,-0.02,0.34
1.45E-03,-0.04,0.32
1.45E-03,-0.02,0.33
1.45E-03,-0.04,0.32
1.45E-03,-0.03,0.34
1.45E-03,-0.02,0.33
1.45E-03,-0.04,0.33
1.45E-03,-0.03,0.35
1.45E-03,-0.03,0.33
1.45E-03,-0.02,0.32
1.45E-03,-0.03,0.34
1.45E-03,-0.04,0.33
1.45E-03,-0.03,0.32
1.45E-03,-0.05,0.3
1.45E-03,-0.03,0.3
1.45E-03,-0.03,0.31
1.46E-03,-0.04,0.32
1.46E-03,-0.02,0.32
1.46E-03,-0.04,0.31
1.46E-03,-0.04,0.32
1.46E-03,-0.05,0.32
1.46E-03,-0.06,0.3
1.46E-03,-0.04,0.31
1.46E-03,-0.05,0.32
1.46E-03,-0.07,0.3
1.46E-03,-0.05,0.29
1.46E-03,-0.04,0.29
1.46E-03,-0.06,0.29
1.46E-03,-0.05,0.29
1.46E-03,-0.04,0.3
1.46E-03,-0.05,0.3
1.46E-03,-0.06,0.3
